target_url,target_date,target_site,target_attributions,source_0,source_0_date,source_0_site,source_0_overlap,source_0_attributions,source_1,source_1_date,source_1_site,source_1_overlap,source_1_attributions,source_2,source_2_date,source_2_site,source_2_overlap,source_2_attributions,source_3,source_3_date,source_3_site,source_3_overlap,source_3_attributions,source_4,source_4_date,source_4_site,source_4_overlap,source_4_attributions,classification,country,source_5,source_5_date,source_5_site,source_5_overlap,source_5_attributions,source_6,source_6_date,source_6_site,source_6_overlap,source_6_attributions,Country
https://newsghana.com.gh/chinas-continuous-efforts-on-pursuing-green-path,2022-03-08,newsghana.com.gh,Xinhua,http://www.chinadaily.com.cn/a/202203/02/WS621f39cba310cdd39bc89da3.html,2022-03-02,chinadaily.com.cn,0.7,Xinhua,https://www.chinadaily.com.cn/a/202203/02/WS621f39cba310cdd39bc89da3.html,2022-03-02,chinadaily.com.cn,0.7,Xinhua,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/ancient-village-in-xinjiang-embraces-new-vitality-in-cultural-tourism,2022-08-22,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0819/c90000-10137044.html,2022-08-19,en.people.cn,0.7142857142857143,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/fifth-ciie-writes-story-of-win-win-cooperation,2022-11-15,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1115/c90000-10171364.html,2022-11-15,en.people.cn,0.7222222222222222,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/to-promote-equality-mutual-learning-dialogue-and-mutual-accommodation-between-civilizations-egyptian-archaeologis,2022-07-14,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0714/c90000-10122929.html,2022-07-14,en.people.cn,0.76,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/ancient-town-in-southwest-china-restores-slow-paced-lifestyle,2022-07-07,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0707/c90000-10120093.html,2022-07-07,en.people.cn,0.76,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/chinas-humanitarian-assistance-to-afghanistan-mirrors-major-country-responsibility,2022-07-18,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0716/c90000-10124001.html,2022-07-16,en.people.cn,0.7916666666666666,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/we-have-felt-personally-the-significance-of-building-a-community-with-a-shared-future-for-mankind-vice-president-of-laos-national-assembly,2022-04-12,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0412/c90000-10082717.html,2022-04-12,en.people.cn,0.7777777777777778,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/cpc-providing-powerful-leadership-for-chinese-people-member-of-lebanese-party,2022-04-14,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0414/c90000-10083950.html,2022-04-14,en.people.cn,0.782608695652174,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/xis-visit-charts-new-blueprint-for-all-round-china-uzbekistan-cooperation,2022-09-19,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0917/c90000-10148340.html,2022-09-17,en.people.cn,0.8,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/just-concluded-online-canton-fair-enjoys-great-popularity,2022-04-28,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0428/c90000-10090390.html,2022-04-28,en.people.cn,0.8333333333333334,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/share-development-opportunities-with-ciftis-to-jointly-promote-global-recovery,2022-09-05,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0905/c90000-10143357.html,2022-09-05,en.people.cn,0.8148148148148148,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/chinas-greater-bay-area-emerging-as-a-global-innovation-hub,2022-06-07,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0607/c90000-10106563.html,2022-06-07,en.people.cn,0.8076923076923077,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/tianjin-university-develops-ai-sign-language-translation-system-to-make-more-people-with-hearing-impairment-heard,2022-07-18,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0716/c90000-10123999.html,2022-07-16,en.people.cn,0.7777777777777778,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/in-this-vibrant-city-i-feel-energy-freedom-and-efficiency-hong-kong-in-eyes-of-foreign-residents,2022-06-21,newsghana.com.gh,Xinhua,https://www.chinadaily.com.cn/a/202206/21/WS62b1cd38a310fd2b29e67b2c.html,2022-06-21,chinadaily.com.cn,0.8055555555555556,Xinhua,http://en.people.cn/n3/2022/0622/c90000-10112981.html,2022-06-22,en.people.cn,0.8055555555555556,Xinhua,http://www.chinadaily.com.cn/a/202206/21/WS62b1cd38a310fd2b29e67b2c.html,2022-06-21,chinadaily.com.cn,0.8055555555555556,Xinhua,https://english.news.cn/20220621/6e4b1384b40a4b78894f94633e3d60e0/c.html,2022-06-21,english.news.cn,0.8055555555555556,Xinhua,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/smes-build-cloud-plants-to-advance-digital-transformation,2022-11-23,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1124/c90000-10175651.html,2022-11-24,en.people.cn,0.7368421052631579,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/china-builds-solid-wall-of-defense-against-covid-19-to-protect-peoples-lives-health,2022-03-30,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0329/c90000-10077234.html,2022-03-29,en.people.cn,0.75,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/chinas-success-of-remarkable-significance-for-world-former-ethiopian-president,2022-06-22,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0622/c90000-10113297.html,2022-06-22,en.people.cn,0.782608695652174,People's Daily,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/pelosis-taiwan-visit-exposes-tsai-ing-wens-political-nature-experts,2022-08-08,newsghana.com.gh,Xinhua,http://en.people.cn/n3/2022/0807/c90000-10132177.html,2022-08-07,en.people.cn,0.7368421052631579,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/china-witnesses-win-win-results-for-smart-technologies-and-beijing-2022-winter-paralympics,2022-03-14,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0315/c90000-9971151.html,2022-03-15,en.people.cn,0.7777777777777778,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://www.ghanaiantimes.com.gh/lack-of-funding-may-stop-humanitarian-partners-aid-to-somalia,2022-07-26,ghanaiantimes.com.gh,,http://en.people.cn/n3/2022/0725/c90000-10126836.html,2022-07-25,en.people.cn,0.8888888888888888,Xinhua,,,,,,,,,,,,,,,,,,,,,unattributed,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/how-the-u-s-cranks-up-its-information-war-in-the-russia-ukraine-conflict,2022-03-31,newsghana.com.gh,Xinhua,http://en.people.cn/n3/2022/0330/c90000-10077774.html,2022-03-30,en.people.cn,0.8421052631578947,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/digital-technologies-help-improve-rural-living-environment,2022-07-14,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0714/c90000-10122923.html,2022-07-14,en.people.cn,0.75,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/busy-ports-mirror-chinas-economic-pickup,2022-08-08,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0806/c90000-10132061.html,2022-08-06,en.people.cn,0.75,People's Daily,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/cambodia-china-friendship-like-flower-that-never-withers-cambodian-politician,2022-07-14,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0714/c90000-10122938.html,2022-07-14,en.people.cn,0.7741935483870968,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/xi-brics-should-bring-positive-stabilizing-and-constructive-strength-to-the-world,2022-06-28,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0628/c90000-10115762.html,2022-06-28,en.people.cn,0.76,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/shandong-province-builds-intelligent-expressways-to-improve-mobility-experience,2022-11-22,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1122/c90000-10174755.html,2022-11-22,en.people.cn,0.782608695652174,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/system-for-safeguarding-chinese-peoples-living-standards-further-improved,2022-05-08,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0507/c90000-10093251.html,2022-05-07,en.people.cn,0.7692307692307693,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/rural-basketball-games-in-chinas-guizhou-province-go-viral,2022-09-02,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0905/c90000-10143400.html,2022-09-05,en.people.cn,0.8148148148148148,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/u-s-cold-war-mentality-undermines-international-security-cooperation,2022-04-08,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0408/c90000-10081445.html,2022-04-08,en.people.cn,0.6285714285714286,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/u-s-is-trampling-on-international-order-by-stoking-bloc-confrontation,2022-04-12,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0412/c90000-10082728.html,2022-04-12,en.people.cn,0.8333333333333334,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/only-through-solidarity-and-cooperation-can-countries-embrace-bright-future,2022-02-23,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0223/c90000-9961746.html,2022-02-23,en.people.cn,0.8333333333333334,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/optics-valley-of-china-in-wuhan-builds-high-caliber-talent-hub,2022-09-07,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0908/c90000-10144713.html,2022-09-08,en.people.cn,0.7619047619047619,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/world-class-astronomical-observation-base-takes-shape-in-qinghai-province,2022-11-12,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1110/c90000-10169807.html,2022-11-10,en.people.cn,0.782608695652174,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/nato-indeed-systemic-challenge-against-global-peace-stability,2022-07-06,newsghana.com.gh,People's Daily,https://www.chinadaily.com.cn/a/202207/08/WS62c793e6a310fd2b29e6b41d.html,2022-07-08,chinadaily.com.cn,0.782608695652174,People's Daily Online,http://en.people.cn/n3/2022/0706/c90000-10119510.html,2022-07-06,en.people.cn,0.782608695652174,People's Daily,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/asias-largest-passenger-railway-hub-put-into-operation-in-beijing,2022-06-30,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0630/c90000-10116873.html,2022-06-30,en.people.cn,0.782608695652174,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/ghanaian-government-to-plant-20-million-trees-to-restore-forests,2022-06-11,newsghana.com.gh,Xinhua,https://africa.cgtn.com/2022/06/11/ghana-aims-to-plant-20m-trees-to-restore-forests,2022-06-11,africa.cgtn.com,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/chinas-sound-governance-has-strong-democratic-foundations,2022-03-17,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0316/c90000-9971690.html,2022-03-16,en.people.cn,0.7777777777777778,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/cppcc-members-from-hong-kong-macao-taiwan-highlight-national-solidarity-during-interview-via-video-link,2022-03-10,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0310/c90000-9969062.html,2022-03-10,en.people.cn,0.76,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/chinas-long-march-8-y2-carrier-rocket-blasts-off-with-22-satellites,2022-03-02,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0302/c90000-9964680.html,2022-03-02,en.people.cn,0.7368421052631579,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/china-sees-craze-for-ready-to-cook-dishes,2022-07-25,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0723/c90000-10126549.html,2022-07-23,en.people.cn,0.782608695652174,People's Daily,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/digital-economy-a-great-platform-for-chinas-young-generations,2022-08-26,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0825/c90000-10139420.html,2022-08-25,en.people.cn,0.782608695652174,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/beijing-endeavors-to-help-citizens-better-enjoy-winter-sports,2022-02-11,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0209/c90000-9955233.html,2022-02-09,en.people.cn,0.8,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://www.ghanaiantimes.com.gh/worsening-drought-in-horn-of-africa-in-4-decades,2022-05-17,ghanaiantimes.com.gh,,http://en.people.cn/n3/2022/0516/c90000-10096916.html,2022-05-16,en.people.cn,0.9,Xinhua,,,,,,,,,,,,,,,,,,,,,unattributed,Ghana,,,,,,,,,,,Ghana
https://www.ghanaiantimes.com.gh/al-burhan-urges-neutrality-on-national-political-crisis,2022-04-05,ghanaiantimes.com.gh,,http://en.people.cn/n3/2022/0404/c90000-10079864.html,2022-04-04,en.people.cn,0.9,Xinhua,,,,,,,,,,,,,,,,,,,,,unattributed,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/nearly-half-of-industrial-enterprises-above-designated-size-in-shanghai-resume-work,2022-05-19,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0519/c90000-10098593.html,2022-05-19,en.people.cn,0.8275862068965517,People's Daily,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/chinas-path-demonstrates-strong-vibrancy-of-socialism-leader-of-german-communist-party,2022-06-13,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0611/c90000-10108515.html,2022-06-11,en.people.cn,0.7692307692307693,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/anthony-fauci-tests-positive-for-covid-19,2022-06-16,newsghana.com.gh,Xinhua,http://www.ecns.cn/news/2022-06-16/detail-ihaziuqy8692213.shtml,2022-06-16,ecns.cn,0.6428571428571429,Xinhua,http://en.people.cn/n3/2022/0616/c90000-10110603.html,2022-06-16,en.people.cn,0.6428571428571429,Xinhua,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://thechronicle.com.gh/chinas-economy-to-gain-new-momentum-from-cpc-congress,2022-10-19,thechronicle.com.gh,Xinhua,http://en.people.cn/n3/2022/1018/c90000-10160135.html,2022-10-18,en.people.cn,0.85,Xinhua,http://www.ecns.cn/news/2022-10-18/detail-ihcfacfv5461261.shtml,2022-10-18,ecns.cn,0.8,Xinhua,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/building-bridge-of-friendship-between-chinese-moroccans-president-of-morocco-china-friendship-exchange-association,2022-06-28,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0628/c90000-10115786.html,2022-06-28,en.people.cn,0.7777777777777778,People's Daily,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/china-speeds-up-green-low-carbon-transformation-of-data-centers,2022-05-11,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0511/c90000-10094990.html,2022-05-11,en.people.cn,0.8214285714285714,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/full-text-of-xis-speech-at-29th-apec-economic-leaders-meeting,2022-11-22,newsghana.com.gh,News Desk,http://www.chinadaily.com.cn/a/202211/18/WS6377612fa31049175432aa07.html,2022-11-18,chinadaily.com.cn,0.6842105263157895,Xinhua,http://en.people.cn/n3/2022/1119/c90000-10173568.html,2022-11-19,en.people.cn,0.6842105263157895,Xinhua,https://english.news.cn/20221118/7db869e27bdf41b2bc619b84f3b7a5da/c.html,2022-11-18,english.news.cn,0.6842105263157895,Xinhua,https://www.chinadaily.com.cn/a/202211/18/WS6377612fa31049175432aa07.html,2022-11-18,chinadaily.com.cn,0.6842105263157895,Xinhua,http://lr.china-embassy.gov.cn/eng/zgyw/202211/t20221118_10977565.htm,2022-11-18,lr.china-embassy.gov.cn,0.5789473684210527,,self,Ghana,http://www.ecns.cn/news/politics/2022-11-19/detail-ihchchpu5649463.shtml,2022-11-19,ecns.cn,0.6842105263157895,Xinhua,,,,,,Ghana
https://newsghana.com.gh/ecotourism-leads-yunnan-village-to-prosperity,2022-08-10,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0810/c90000-10133526.html,2022-08-10,en.people.cn,0.7619047619047619,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/chinese-electronic-signature-industry-on-fast-track,2022-11-30,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1128/c90000-10177048.html,2022-11-29,en.people.cn,0.75,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/preparations-for-5th-ciie-in-steady-progress,2022-06-24,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0624/c90000-10114262.html,2022-06-24,en.people.cn,0.782608695652174,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/chinese-elements-shine-at-qatar-world-cup,2022-11-28,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1128/c90000-10177232.html,2022-11-28,en.people.cn,0.8,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/investigation-debunks-defamation-story-on-chinese-mining-investment-in-zimbabwe,2022-01-29,newsghana.com.gh,Xinhua,http://en.people.cn/n3/2022/0129/c90000-9951002.html,2022-01-29,en.people.cn,0.8780487804878049,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/chinese-economy-in-stable-recovery,2022-10-28,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1028/c90000-10164666.html,2022-10-28,en.people.cn,0.8275862068965517,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/shanghais-hongqiao-central-business-district-sees-prosperous-development-of-foreign-trade,2022-11-01,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/1101/c90000-10165872.html,2022-11-01,en.people.cn,0.7391304347826086,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/japan-colluding-with-u-s-in-asia-pacific-region-a-move-to-invite-disaster,2022-05-26,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0526/c90000-10101611.html,2022-05-26,en.people.cn,0.7857142857142857,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/sound-ecology-brings-better-life-to-people-in-nyingchi-tibet,2022-04-27,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0427/c90000-10089815.html,2022-04-27,en.people.cn,0.8275862068965517,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/to-drive-progress-of-human-civilization-with-sci-tech-innovation,2022-04-18,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0417/c90000-10084982.html,2022-04-17,en.people.cn,0.7619047619047619,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
https://newsghana.com.gh/china-determined-to-bring-more-stability-and-certainty-to-a-turbulent-and-fluid-world,2022-03-25,newsghana.com.gh,People's Daily,http://en.people.cn/n3/2022/0325/c90000-9975898.html,2022-03-25,en.people.cn,0.7857142857142857,People's Daily Original,,,,,,,,,,,,,,,,,,,,,state-media,Ghana,,,,,,,,,,,Ghana
